item,text
R585,ORD108 TCS containers must be reusable and enable the operators to set-up equipment within the established timelines in their ORDs.
R586,SSS505 TCS transport and storage containers shall be reusable and enable the operators to set-up equipment within the established timelines in their ORDs.
R587,"ORD109 The TCS shall support direct connectivity to standard DOD tactical (VHF, UHF, and UHF/VHF) radios, Mobile Subscriber Equipment, and military/commercial satellite communications capabilities."
R588,"SSS285 The TCS shall provide the capability to interface with equipment necessary to provide connectivity with standard DOD tactical (VHF, UHF, and UHF/VHF) radios, Mobile Subscriber Equipment, and military and commercial satellite communications equipment."
R589,ORD110 The TCS shall be capable of entering DII-COE compliant (C4I) networks.
R590,"Network interoperability shall include, but not be limited to:"
R591,"Common Operational Modeling, Planning, and Simulation System (COMPSS) SSS209 The TCS shall be capable of entering DII-COE compliant (C4I) networks."
R592,SSS291 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with ASAS.
R593,SSS292 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with JSTARS GSM.
R594,SSS293 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with JMCIS.
R595,SSS294 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with JSIPS-N.
R596,SSS295 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with AFATDS.
R597,SSS296 (Deleted) SSS297 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with CARS .
R598,SSS298 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with CCTV.
R599,SSS300 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with GCS/ACS IPF.
R600,SSS301 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with JDISS.
R601,SSS302 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with TES.
R602,SSS303 The TCS shall provide the necessary hardware and software functionality to allow the TCS to integrate with IAS.
R603,ORD111 The TCS shall be transported into the theater as an organic component of the operational UAV system being deployed.
R604,SSS517 The TCS shall be transported into the theater as an organic component of the operational UAV system being deployed.
R605,"ORD112 TCS transportation in theater for Army and Marine Corps systems shall be by ground transport, air, or rail."
R606,"SSS518 TCS transportation in theater for Army and Marine Corps systems shall be by ground transport, air, or rail."
R607,SSS521 The TCS shall be ground transportable.
R608,The TCS shall be air transportable SSS524 The TCS shall be rail transportable.
R609,"ORD113 For the Air Force, TCS transportation to the theater shall be by air."
R610,"SSS519 For the Air Force, TCS transportation to the theater shall be by air."
R611,"The TCS shall be air transportable ORD114 Within the theater, the USAF GCS shall be capable of being moved around an established air field.SSS520 Within the theater, the USAF GCS shall be capable of being moved around an established air field."
R612,The TCS shall be air transportable ORD115 Basing for the system will follow the plan for UAV units and service command echelon requirements as delineated in paragraph 6 below.
R613,SSS515 Basing for the system shall follow the plan for UAV units and service command echelon requirements as delineated in the ORD.
R614,ORD116 TCS data burst messages shall comply with Variable Message Formats.
R615,"SSS215 Where applicable, TCS data burst messages shall comply with Variable Message Formats."
R616,"ORD117 The TCS shall adhere to DOD regulations and policy governing military standards for logistics, POL, tools, TMDE, and other support items."
R617,"SSS506 The TCS shall adhere to DOD regulations and policy governing military standards for logistics, Petroleum, Oil and Lubricants (POL), tools, Test, Measurement, and Diagnostic Equipment (TMDE), tools, and other support items."
R618,ORD118 The TCS shall require support from NIMA for digitized map displays with elevation data.
R619,ORD119 The environmental support required by the TCS shall be the same as that required for the respective UAV System.
R620,SSS514 The environmental support required by the TCS shall be at least the same as that required for the respective UAV System.
R621,The workstation must have (4.1.3.1.2.1) Ports for outputting data and imagery to printer and magnetic media .
R622,All imagery input must be converted into NITFS 2.0 .
R623,"When stowed an MAE system must be mobile, deployable, and transportable by standard means to include road and air Flight in C-130 aircraft </= 2 C-141Bs and C-17, C-5, CRAF MAE0008"
R624,The MAE system must have a roll on / off capability .
R625,The MAE system must Suffer no internal or external damage or degradation of performance from transportation by truck or aircraft or as a result of being loaded .
R626,"Equipment that must be handled moved, installed, etc. shall be designed with human factors and safety in mind ."
R627,Security (4.3.7.3) All cryptological equipment must be Electronic Key Management System (EKMS) interoperable .
R628,"CRS0013 The complete baseline CR-TUAV system with personnel and equipment, must be transportable in no more than two C-130 sorties."
R629,The threshold system must be capable of 12 continuous hours of operation on station in a 24 hour period;
R630,CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0016 The CR-TUAV system shall have a threshold Mean Time Between System Abort (MTBSA) of 20 hours;
R631,CRS0017 the CR-TUAV system shall have an objective MTBSA of 54 hours .
R632,YES CRS0021 The system must be capable of providing continuous power to avoid loss of all system data or loss of AV control during prime power outages.
R633,Ground components must use Service standard tactical communications equipment and procedures.
R634,CRS0024 The system shall provide a minimum of 2 Very High Frequency (VHF) radios.
R635,CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0025 The system shall be Mobile Subscriber Equipment (MSE) compatible.
R636,"CR-TUAV communications to include the capability to inject moving imagery into the Global Broadcast System (GBS) must interface with selected standard DOD Command, Control, Communication Threshold ."
R637,CRS0027 All real-time video imagery exported to other imagery systems shall be in the EIA-RS-170 format.
R638,CRS0028 The system shall have UHF communications (capable of secure operations during wartime) with Air Traffic Control (ATC) agencies (peacetime) and AWACS and ABCCC aircraft (wartime/exercises).
R639,The threshold system (AV and generators) must use Motor Gasoline (MOGAS) and/or heavy fuel Threshold .
R640,CRS0030 the objective system must use heavy fuel only. (KPP)* .
R641,"During flight, the AV must perform automatic loiter (adjustable) Threshold ."
R642,"CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0055 (5km - objective) from the imaged target, the system must be capable of performing target detection, recognition, and tracking of light wheeled and tracked vehicles and of providing targeting information of sufficient accuracy and timeliness to ."
R643,"In the objective system, the system must be capable of performing wide area surveillance and target classification and identification. ."
R644,N/A CRS0058 Available minimum payload weight capacity shall be not less than 60 lbs (threshold) Threshold .
R645,N/A CRS0060 Target Location Error (TLE) in terms of Circular Error Probable (CEP) must have a threshold of * 80 meters from an operationally effective altitude (>8000ft AGL—day;
R646,N/A CRS0062 The objective DL shall be the Tactical Common Data Link (TCDL).
R647,The threshold DL must: .
R648,N/A CRS0067 GDT must be capable of being remoted a minimum of 400 meters ... from the GCS.
R649,CRS0070 The DL shall also provide data distribution from the CR-TUAV AV to other UAVs’ GCSs (and vice versa) once both UAV systems achieve upgrade to TCS compatibility (objective). .
R650,YES CRS0078 The GCS must be capable of: Automated mission planning functions to include basic flight planning tools.
R651,CRS0088 The system should be capable of displaying overlays or icons of known threat systems and displaying the threat engagement envelopes and associated radar terrain masking for those threats for route planning .
R652,CRS0104 The system shall have a Portable Ground Control Station (PGCS).
R653,The RVT must: (a) Be transportable and able to be set-up (including antenna and cabling) by no more than 2 people. (i.e. each component must not weigh more than 100 lbs.) Threshold .
R654,"An RVT-like capability is required to be integrated into the Battle Command Vehicle (BCV), FSCS, Combat Aviation Brigade Threshold ."
R655,"CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0119 The threshold CR-TUAV system must be capable of AV L/R on an unprepared surface without engineering equipment required to prepare or maintain (i.e. without rocks larger than 2"" in diameter, trees or stumps higher than 2"";"
R656,CRS0120 The PGCS and PGDT must be capable of normal L/R operations.
R657,"CRS0125 After the system has achieved the minimum operational capability, the time from receipt of mission tasking to AV launch shall not exceed 30 minutes Threshold ."
R658,The system shall demonstrate a Mean Time To Repair (MTTR) of 0.5 hours for AVUM and 2.0 hours for AVIM.
R659,The threshold system must be deployable in 2xC-
R660,N/A CRS0134 the system threshold bandwidth for the data uplink (GDT to AV) shall be 50 kHz Threshold .
R661,CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0136 The downlink (AV to GDT) shall have a minimum bandwidth of
R662,CRS0137 The CR-TUAV system must operate in the radio frequency spectrum with complete electromagnetic compatibility.
R663,Electromagnetic Environmental Effects (E3) operational concerns must be addressed.
R664,"CRS0138 The system and support equipment must be compatible with current individual protective equipment and capable of being operated, maintained, and re-supplied by personnel in Mission Oriented Protective Posture (MOPP) IV (threshold)."
R665,CRS0140 The AV and ground components must be able to withstand the materiel damaging effects of NBC contaminants and decontaminants and be able to be decontaminated to negligible risk levels (objective). .
R666,CRS0141 All components of the CR-TUAV shall be designed to be mutually compatible with other electric or electronic equipment within the system’s expected operational electromagnetic environment.
R667,"CR ORD RQMT TRACE # REQUIREMENT DESCRIPTION CR ORD THRESHOL D RQMT CR ORD OBJECTIVE RQMT TCS ORD THRESHOL D COMPATIBL E TCS ORD OBJECTIVE COMPATIBL E CRS0142 For all components of the CR-TUAV that intentionally emit or receive hertzian waves, spectrum supportability within the United States and with all host nations where the system will deploy shall be determined for the life of the system through the...(MCEB) Threshold ."
R668,CRS0143 The Close Range - TUAV shall comply with applicable national and international spectrum management policies and regulations.
R669,"CRS0146 The TUAV system is required to operate using DoD standard heavy fuels, standard power sources, and worldwide commercial power."
R670,YES CRS0163 The GCSs shall comply with the ASD (C3I) JTA-A.
R671,CRS0164 Computer resources shall be Year 2000 compliant.
R672,"CRS0165 GCS must be compatible with the Joint Technical Architecture- Aviation (JTA-A), the Army Battle Command System (ABCS), and Force XXI Battle Command-Brigade and Below (FBCB2)."
R673,CRS0178 System(s) fielded to satisfy the requirements for the CR-TUAV must comply with applicable information technology standards in the DOD Technical Architecture Framework for Information Management (TAEIM).
